,ARID4B,CEBPZ,CENPK,CHAF1A,CHD7,CHURC1,CITED2,CRABP2,CTNNB1,DDB2,DNAJC2,DNMT1,DNMT3A,EIF5B,ETS2,ETV4,ETV5,FOXH1,FXR1,GTF3A,GTF3C5,HDAC1,HES6,HMGB2,HMGN3,HNRNPR,HTATIP2,ID1,ID3,ILF3,IRX2,JADE1,JARID2,JMJD1C,KAT7,KDM5B,LIN28A,MAF1,MAZ,MCM4,MCM7,MED1,MIS18BP1,MKI67,MPLKIP,MYC,MYCN,NAA15,NANOG,NAP1L4,NIFK,NONO,NR2F6,NR5A2,PAPOLA,PAXBP1,PDLIM1,PHF3,PLK1,PNRC2,POU5F1,PRDM14,PRPF4B,PTTG1,RAD51,RBCK1,RSF1,RUNX1T1,SALL2,SALL4,SKIL,SNW1,SOX15,SOX2,SOX3,TADA3,TARDBP,TCEA1,TCF3,TCF7L1,TGIF1,TOP1,TRIM24,TRIM25,TRIM27,TSC22D1,UBTF,UTF1,VENTX,YTHDC1,ZFP36L1,ZFP36L2,ZIC2,ZIC3,ZNF22,ZNF24,ZNF326,ZNF398,ZNF593,ZNF649,ZNF90,ZNHIT3,ZSCAN10
ID3,-5.452675688678293e-05,-0.01755082418066563,-0.007953678634640545,-0.008789525939738333,0.013020378534589589,-0.002807905732190944,0.05112446412111288,0.018094905388857815,0.021042998127870367,-0.008665588600728493,-0.0064485449643631055,0.0016783318557194464,-0.004015941383411803,-0.004414383522312086,0.02248077401774936,0.04256618804081886,-0.00016606943073549507,-0.0002715173733649834,-0.0035127118975468367,-0.002060383629175221,-0.005240378108460242,-0.0021126616028206667,0.007929843962496557,0.009106153962757116,0.006308105861201993,0.0037341863272028473,-0.005142436340951817,-0.20063877352839016,0.0,0.0020771972181111618,-0.01015475922983871,-0.026458417020086594,0.004942917938343249,-0.011509894783728948,-0.005731390275756121,0.0034616691245648854,0.016245330059385436,7.551585422840176e-05,-0.008282893343719422,-0.011763798131462234,-0.004975601577104758,-0.00039861588439576816,-0.0012567218565408876,0.003202777781521169,-0.0021055689234020076,-0.015428364218371078,0.042011314749668065,-0.00776154682952879,-0.12111176160672142,-0.003707576871378925,-0.007258625466305905,0.0013469403032599584,-0.01413831467762303,0.05135592674989647,0.009607315429683667,2.2565968303092254e-05,0.03422678081978172,-0.001382949398006421,-0.005519117203214757,-0.0017395911815611632,-0.22913707402461167,-0.10898427115912719,-0.00593735321183505,0.0014747905014461337,-0.0022311165757187114,-0.0010560416796824596,0.0016865833815035438,-0.12918957509497644,0.003791771354956741,-0.007367655044849135,-0.011894556447858027,-0.000845653049211562,-0.003647330993507426,-0.04135666276480016,0.04743045329546989,0.003325768611472327,-0.000179089592033111,-0.004313908454244583,-0.002952255124470724,-0.005933460171051932,-0.002572006270321306,0.004843388031536442,-0.004258534912682037,0.00247468084710273,-0.009711161056661208,5.8538946312668994e-05,-0.0016806829350561941,-0.04674855236625911,-0.007913335943983416,-0.0022308790334542665,0.0020412753594554705,-0.009317371666381928,0.02966549541290859,0.020424999173315354,0.005369900105306194,0.006268760103329465,-0.0030505105629472463,-0.00818694958715797,-0.004859937373671266,0.0027100365587018013,0.003869844604956686,-0.0031474917644542595,-0.009514981032915756
ILF3,-8.899892382126809e-06,-0.0012836495925616581,-3.65272839976784e-05,-9.246407782158852e-06,0.0030403752454559504,-0.0006190365095160895,-0.0036395687333263854,-0.005043707169495758,0.0017883613650287033,-0.0002810660086503436,-0.000591574700937076,0.0002650225404925373,-0.0005419898035854312,-8.060545920908008e-06,0.007674818210733411,0.008623536138763882,-0.00021066274512895878,-0.005470102076644195,0.00019803499246132033,-0.0002592372347636249,6.356452991945686e-05,1.5529397302317845e-05,0.00012777988944992784,0.00351247767246805,-0.0006603779069773675,0.0033251906027843693,-0.0007832512624848898,-0.008951801613669482,0.002671197700136068,0.0,-8.224368592979942e-05,-9.848325470424177e-05,-0.0013142398670849807,0.00030176169403324564,-4.921888904210514e-05,2.4745860015116133e-05,0.010190463223852255,-3.924477396125689e-06,-0.00017874460983401946,-0.00026762614480719095,-0.0002423353376510359,-1.590679650867759e-05,-0.00012011381794702716,0.0002709297621680827,4.1023489443306715e-05,-0.007121103949946898,0.0017344962055762816,-0.00019494400533555926,-0.015865096136645166,0.000667369159102105,-8.535656775172865e-05,0.0003127606710369494,0.000677569792672552,0.0023641843726710608,0.0001718290620548255,3.35677649413202e-06,-0.0031035703308959247,0.0005920123239001372,4.749621082553389e-06,0.0001522572693991912,0.011281385254740121,-0.033162580054591925,-4.995434779099367e-07,0.001030876027532654,-0.0001290997534579469,0.00034142887420681833,0.0003313046286509217,-0.022569597462902883,0.0005088904572845413,-6.55144111941865e-05,-0.0010169671692249038,0.0003196292173433228,-0.002766705094948707,-0.0042511118337751575,-0.002274162249875189,0.0002374734221135222,9.909130078905466e-06,0.0001555489551167649,-0.00010650969451325781,0.0007516224437372099,0.004546797183130326,0.001948552713723157,0.00011246153086129045,-0.00920178031692991,-0.00019558120924365206,0.0001289173342518293,0.00030454632004119645,-0.008322752282778454,-0.007013186190618857,5.161712868894314e-07,0.0023294966519913926,-0.0034855800474943035,-0.006420381776882984,-0.0009239141184158431,0.00015914002493972043,0.0006806416491503275,7.55872880036321e-05,0.00010667466227365448,-0.0007968701021031437,0.011813585795289386,0.0001551062575260942,0.00040075787751713747,-0.0007110689173263284
IRX2,0.0001704382806658766,0.004718634562049247,6.54747747030728e-05,-1.489086616101145e-05,-0.004770265464573607,5.6496524355365296e-05,-5.607023117159831e-05,0.0030848244056629996,-0.003611786792274602,-6.860747993713406e-05,0.002365141220514603,0.0004986906270542402,0.002458150354237515,-9.497564835995428e-05,-0.0037619653244860573,-0.007686127331975433,-0.00021886291681470999,0.0029555581910641797,0.0002098038532727959,0.00044176780541332395,0.0004980731214647353,4.917040894209727e-06,3.0604321338355644e-05,-0.0043881851981773905,-0.001879643448056387,-0.002111736727546669,0.00018239739233713904,0.007287842715084211,-0.008831421007860336,-7.300757341566686e-06,0.0,0.004097722131196073,0.0011650055881697074,0.0008605860499392188,2.6825290651651887e-05,-0.0007621356027860681,0.02148251796459913,4.350077169827645e-05,0.002218160422433492,0.000810815224645137,0.0009385608111153429,0.0011810200355804863,0.0003039663795739263,-0.0015486748844109654,4.878850656544527e-05,0.010961321202053875,0.0036260211825188456,0.0012763262139834238,-0.017754667484134175,-0.0003033487929972313,0.0010195741007245438,-0.0008040909035550582,0.0003146518202678959,-0.005573998881720105,-0.00041848409079438487,0.00011423414858574796,-0.002187323078528248,-0.000250961126489137,0.0005365607894876008,8.885590006290087e-05,0.02862368341059659,0.04474156446712086,-9.929976071502587e-05,0.0004719593961698359,0.0013336357274066025,-0.0003253346371688144,-0.0001712900063303918,0.04095741130967003,0.0003602173853993177,0.002277781386974109,0.001261677372957396,2.9418883861204243e-05,0.004449071451126561,-0.00259166996766504,0.0005352211114340274,-9.449394412005762e-06,0.0007441480652634307,0.00013576830834713174,0.00125060659986504,-0.0012016102365096004,-0.003388017724146789,-0.0014986133878695325,0.0054307743109922365,-0.00544436466554985,0.0022073025617679095,-1.9736920274309833e-05,6.681136690776718e-06,0.011695032144294999,0.0022302126637366014,0.0009570250450079557,-0.0009600262202899615,0.0052356014172334955,-0.008944004536183159,0.0015796441812395232,7.002857682637364e-05,-0.0004583409768191877,0.0004902615741616775,0.0060645002115846175,0.0025839047828653287,0.004383214005746735,0.005061849133266641,-0.00018703256468079467,0.002632073264271124
JADE1,0.001598733288999382,0.00934079746817728,1.562614499295906e-05,-0.00044362458925169767,-0.005345084212213676,-1.839295306009574e-05,-0.01586075221481699,-0.005895126587207252,-0.009608721321559063,0.002342887081416343,0.0025212873350232462,0.0008885732984524224,0.003788005731208734,0.000488370161314953,-0.006058016290767121,0.014650972582590328,-0.0026641628407359018,-0.046645837208065206,0.0006409629942547964,0.00022249368293573318,0.0028190840350980867,-1.1217837899383077e-05,-6.568477897830823e-05,-0.007392119064938217,-0.0002664025641166513,-0.007130982865872344,4.150778883109583e-05,0.033523310384560634,-0.025367832881036348,-8.160799340106084e-05,0.00457963685000281,0.0,0.030461482080578427,0.0025677909867813167,0.005296934689963269,-9.823903953380072e-06,-0.00015755202406664615,0.0004890855030123683,0.0028170873318583266,0.0021806899985676443,0.0023737754421590145,0.00042538983751484304,0.00021472772959776746,-0.0014574560318029518,-2.493227206278022e-05,-0.013656071000114697,-0.005332238340041747,0.0018248138877723843,0.010946631923210355,-0.0008033512016504404,0.0023114292639497274,-0.0019700936858115755,0.0053721134455761935,0.0019555951078731103,-0.0024212634663984905,-0.00016568766118233504,-0.023787412493913786,-0.0003316208585653642,0.0031740186867298117,-0.0008865004646645144,0.08329325273192971,0.07995950446116308,2.1738304791697727e-05,0.0024696424495734347,0.0023907235761045378,-8.247288594872735e-05,0.0012311708243662926,0.05457304098391972,0.0010457636430281992,0.003304139690893857,0.007618588122690933,0.0004976162117200606,0.004860722815004253,0.07264581689480272,-0.013225621921847933,-0.001873193487542179,0.00198641445243091,0.0031656763382308674,5.3499880792544833e-05,0.0013221769425913763,-0.003731233546578723,-6.129294383041776e-05,0.0017012699665888446,-0.0006135673026289145,0.0016725222574054295,-0.0019144909861279378,0.001897091020680391,0.02606851196192995,0.0008375062380605214,0.0007201010115055422,5.745177651133063e-05,0.0028966651958833092,-0.017232350281092847,0.006399423178434729,-1.8329437486292656e-05,-0.0019649769422865155,0.0001461187775570135,0.004370670371936251,4.834795280508523e-05,0.017135488978062368,-0.0013315730276550397,0.0008590421150196692,0.00770374168112612
JARID2,0.00278779581733885,0.01538650838137663,-5.881277895876642e-05,0.0014624417296394444,-0.016134382691594815,-0.00024683657997992374,-0.017056435996121853,-0.003795677633861932,-0.016184135834462078,0.0038169504647084466,0.006972431761503511,0.0001392682604218386,0.010003533593842404,6.886150291434449e-05,-0.023066345082234898,0.029182861962029735,-0.00045323155174928695,0.00019850889894303372,-0.0005476107506134219,0.0027905156531136278,0.000768810605925189,-1.132667698181391e-06,-0.001914416820475016,-0.018496563058675603,-0.002372084342166912,-0.011786661722065996,0.002805139674909094,0.014551413680775852,-0.03586390078030171,-0.003043482457287468,0.008924220976043708,0.019698087650782233,0.0,0.006720814150287207,0.007114544105984691,-0.00014998141262043683,0.014355739899844918,-0.000593553298896172,0.005214365734384566,0.004821431994274915,0.0027913705359573046,0.0018821246214789102,0.0016032761040064786,-0.004581598273060673,2.589628589037893e-05,-0.017882314804507058,-0.018079378330212673,0.004642944060377726,0.053761585537278285,-0.002706567153666759,0.005064919577428587,-0.004250137308553017,0.00523266257394053,0.00838044591069439,-0.003231864029816063,0.001170359578406508,0.027064502888640433,0.0001307818624511609,0.004807497236300421,-0.003022820656502194,0.1251100040590084,0.15212807425139227,-8.075941888715913e-05,-0.00014509378141370328,0.003353547394152063,-0.003299897593088572,-0.0007909806867984622,0.11282393744626415,0.0005703363855701725,0.005734153143714749,0.012735988688160905,-6.101474006695799e-06,0.012468255119889336,0.05841446991232553,-0.015840632973984168,-0.0012362231436015801,0.002063235132625385,0.0026616689003703844,0.0033402156680282773,0.001938126648587546,-0.011811351187355712,-0.007467316409505279,0.010465634030454075,0.005849438964487997,0.005341117275226167,-0.002928605984453248,0.0012755724427652617,0.05329602423579688,0.0047053592855113915,0.00322446698540758,-0.005797740316444404,0.012267879455264877,-0.013440942989336242,0.0012922608786206061,0.00031162123472092086,-0.0038029166303601425,0.0014351057834743836,0.00265825020376397,0.005563187405077113,0.006671452921993217,0.005327368713618418,-6.55833638192325e-05,0.014926585260495754
JMJD1C,-4.426477192742297e-05,0.0024337779069979466,2.5312018486847697e-05,0.002397243028633456,-0.0005620158684019544,2.9427268332105357e-05,-0.008543108466041976,-0.006099088153023602,-0.0014517464029328105,-6.0725323094839076e-05,0.0013219800600507443,-5.860972922454223e-05,0.00026249065850502263,8.99854370134319e-05,0.004971158294221469,-0.026168198887968782,1.6427862015526122e-05,0.013643681380955536,0.0002901125253771886,0.00026301990769768055,3.2810538215060145e-05,-0.00034743921732721753,-0.0005224364529351028,-0.00020440551049768753,-0.0009731891612439394,0.00010729446480579632,0.0010233335215138139,0.001116657533037423,-0.010416545241516938,0.00012759298109220395,0.0012304334486438746,0.0025133617078399516,0.00031795963454857345,0.0,0.002284859784126807,2.709594412521121e-05,0.02485486550256397,3.563780349278154e-05,0.0010626411070611705,0.0012000973276908313,-7.551413089842248e-05,0.000527629335454716,8.454149294650373e-05,-0.0005498600868666071,-2.4261712896048257e-06,-0.010528289200956479,-0.021305492995545322,0.0008280247545895012,0.022178627878135543,0.00047716000020086804,0.0013422320657750465,0.00019896039599530283,0.0028122201349569677,0.007011242815872055,-8.925590390336634e-05,4.563880799331572e-06,0.025037532710430487,-1.2285935071654655e-05,0.001473938825670024,0.00022055130854044784,0.04783917153659722,0.015181808713785638,0.00012152861168696901,0.000177466465636955,0.0011810551899398246,-1.0703190065580235e-05,-0.0003320345086269125,0.014124194037985639,0.00019359000774885467,0.0006476962102963951,0.00026012860563666824,0.00021378096368851267,-3.8586349632140195e-06,0.021257329507021912,-0.006993443263221915,0.0003851301918666867,1.496762471692012e-05,0.0025764062505984476,8.50823209874469e-05,0.0017178769313548597,0.0008161635071849288,-0.00024140282240490382,0.0006735682897959562,-0.008565838365528055,0.0012464852256986471,-0.000939107153704717,0.00025572938386853944,0.006798961234716245,0.0037079423284662556,0.0015210182044301257,4.07497291122776e-05,0.0005756991217687758,-0.010283483896896737,-7.912583403145542e-05,0.0001525794731807294,0.0005195010075304927,0.0001006190014353,0.0018709402632231063,0.001915981409591842,0.009640485848117195,0.005700745911260041,3.91080105257583e-05,0.0027770306204564395
KAT7,0.00029086310371316716,0.0030114812280954847,4.310114627384194e-05,1.6384087864108493e-05,-5.737082998422645e-05,4.505536983055341e-05,-0.00819265954647869,-0.0058451870074780286,-0.002953457356380686,0.0015055706215048122,0.0003866363429984206,-0.00036966888034156297,0.0013946499742525636,2.804875539007611e-05,-0.00905334215256089,0.014358069802433652,-4.755912049364891e-05,-0.013918919716685347,0.0003025024114766158,1.0507732231332357e-05,9.04219600671706e-05,-4.670101541463661e-05,5.5793239093111174e-05,-0.002507332464314684,0.0007296933309983324,-0.002184069734028238,-3.4942326746980965e-05,-0.002922078043963604,-0.006342716050373935,-1.0834774460908478e-05,0.0002470961491246949,0.004943204574148119,-0.004056924968420423,0.002118882546850877,0.0,-9.024286862933562e-05,0.016680324427323995,0.0005965536541044827,0.0003260133953682504,0.0008131919467167805,6.0153522241483767e-05,0.0004750453397230742,-6.59618401564315e-05,0.00010846221375549295,-0.0010349965922759208,0.006905379103125703,-0.023624637682463125,7.580069910549547e-05,0.03941016974021832,-0.0001271209268107435,0.001087419061920625,8.23889028057032e-05,0.002654558332618929,0.0030060620365298294,0.00021784375032929783,6.934278040028683e-05,0.003724941700748017,0.00027237556068245705,0.0023653507187304424,-0.00028201099639365787,0.029031847203835528,0.031851574979299704,-0.0006570790568060155,0.0013999137900248214,0.0009721389298187628,9.813058681819921e-05,0.00022934283391040734,0.004987709814062737,0.0004844272956787258,8.979908977885927e-05,0.0028895877025188295,0.00013229881842507908,7.661470051285388e-05,0.05802785709572774,-0.007102945497250122,5.015227487994021e-05,0.00022746862990584535,0.0029492195038126417,-0.00018209522715418948,0.002664100376252626,-0.001406875257075063,2.4910944658201862e-05,0.014075314754263452,-0.01044369957549415,7.872504125772326e-06,-0.0019972137021936212,0.0010241532548757018,0.011333881466024053,0.007057949377035695,0.0003074559547730373,-0.0007792276338984998,-0.0018075301134088321,-0.011401198707853022,0.005843483412589401,0.0005888471324782478,-9.238950218034784e-05,2.5839573416155488e-05,-0.00033174244772833254,2.2771165382809e-05,0.008054608197400177,-0.0009976510401342213,-0.00010318768121867588,0.0028951523262148162
KDM5B,6.309979338121777e-05,-0.0024444386915006113,0.00016765452903113999,4.994626294215049e-05,0.0002810923125482541,-0.00016116243509775187,0.0008546337560093791,-0.00030397043289049545,0.000967752437590203,0.0006646673283777643,-0.0017234771536133308,-6.65653742766469e-05,0.00014245966746013802,1.6778788341769452e-05,-0.006614937232453411,0.01720529675812081,0.00030137748123586737,-0.01347382597031494,-8.279624885789317e-05,-0.00040761133141196466,-4.603757818983114e-05,0.00023496839159407038,-0.0006502839321431337,0.0024191002775192276,-0.00014832696819993025,0.0012650351004104608,2.4704525377695803e-07,-6.677565788327508e-05,0.00270026573023978,1.1874824937390337e-06,-0.0005476536276019352,3.643307021082044e-05,0.02130401853559435,2.73072615867887e-05,-0.00011989061435581787,0.0,0.01286358568763633,-0.000720553139898257,-0.000540777749781539,-0.0006681628244541199,-0.0008383635266778355,-0.00017219295706881913,-0.00020939490284534418,0.0004945263247311212,-7.499833521158389e-05,-0.030707890584283824,-0.018219960049739047,4.888909071746936e-05,0.006084086945082915,0.00033547288319559865,-0.0013476713400282494,0.0006906654991353001,-0.00047810055781329004,-1.0139354748881232e-05,9.780371806075007e-05,-0.0002982091677375821,0.01261846123496309,0.0005911517301521403,-2.746982216573459e-05,8.646846628879116e-05,-0.007037977036092414,-0.004533345264695109,0.0001630601517980833,-7.093219032865662e-05,-0.0001511022352904462,-0.00029075210949977825,-3.262273469175345e-05,-0.013934136086568573,4.468010569708926e-05,0.0004405555736374268,0.0010694682389480266,-9.730057979650499e-05,-9.860324076582445e-05,-0.013798501609573747,-0.0004041335078109904,0.0007892925698466265,-2.423537234592692e-05,-0.00126219104055122,-0.00010964200604430406,0.0014913941130011155,0.0018739932279727804,0.0005403594930028058,-0.00669592382707801,-0.0131166086974717,-0.0001625669879031637,0.0002395847588403722,0.00016679555561228637,-0.0031597543624350506,0.002452554751014235,0.0003069148760859666,0.0023642719248641968,-0.0013840872651388187,0.009255713526741623,0.002123116751459197,-0.00012910639227545694,0.0004044717455414948,2.9989463893630764e-05,-0.013902876043429843,-0.0013093161025048337,-0.004121288731850451,0.008394444568000254,0.0002967331854798335,-3.4620107883182616e-05
LIN28A,0.0005529480003672386,0.005569504258773077,-0.0026506917243417105,0.0013417621061810874,-0.0029682426071468418,0.00024967325348204374,0.007541760055370547,0.0056673635207452975,-0.0025439515456243548,3.271945515569428e-05,0.001232806849924554,-2.3194265963125643e-05,0.002011444073313584,1.4017890789895995e-05,-0.009867196277805258,0.019494934955788412,-0.0014175380420960435,0.01944862165802352,5.480153529787643e-05,0.0019037704187794351,0.00015629685017392803,-0.0010905440819061628,0.0016922766816325316,-0.007233003450262966,0.004225758412245707,-0.005452770790968447,0.0005522244129018085,0.002445477727767814,0.0036592585501854123,-0.0020831360255366893,0.0006569869801234057,0.0037917488620872234,0.032810005613724255,0.00015018688333074003,0.003338013869454967,-7.03187452441638e-05,0.0,0.0014023730282065822,0.0009320031514531829,0.0005187469195700294,0.0023471641167276173,0.0009389219946600724,0.0002005001784358635,0.0003535101463923029,-0.0003558683403225385,0.00889838072922406,0.014954713518527866,0.0011251839252762116,0.023684327405961957,-0.0011458234308188184,0.0013315712084532895,-0.0014789738418793043,-0.00033737145202701103,0.009642422544143103,0.0017417986717912122,0.0001016094141729891,0.02287537212270321,-0.00045729514149959387,0.0017117473409948103,-0.0002295958692263183,-0.02955044570869751,0.06774823379178074,-0.0005834809400938796,0.0020234482604891005,-1.9662436059314185e-05,-0.000986273222092447,0.0015334090950874612,0.04638269605802277,0.0008626779053582425,-2.2241875214802222e-05,0.0032934762169886662,-0.0004892911437267283,0.0076612693682019395,0.0827498999584114,0.006699425980279159,0.00016545710520854054,0.002014686232812924,0.0034733789612802555,1.3170629655401785e-05,-9.916196809260508e-05,-0.011492104185098499,-0.0022531778419549917,0.00746630867633274,-0.004512513863865377,2.8161462534943774e-05,-0.0023003752802790976,0.001175287519186182,0.02028070112885153,-0.0006346947207581674,-0.0004790892369054174,-0.003753693633873794,0.0014590296981376776,-0.008659394439530522,-0.005679897635969927,0.0014964466489566636,-0.0010875711449014737,0.0021881701361097265,0.010491202517255868,0.0010777044167349387,0.013294573925892679,0.006380424866865805,-0.0007194235985706976,0.004330674050531151
MAF1,-0.0007292003220627856,0.0004698808199559148,-0.00039223106353600463,-1.8784457845975027e-06,0.003005214629143931,3.4181494704486594e-05,-0.0010062699890377499,-0.00046354228575055744,9.647929227580013e-06,-0.0003351735780823957,9.284517814009374e-05,3.000269421911319e-05,-0.00026968826309311356,0.00014265961712981893,-0.00252370505599865,0.004070235739590122,-0.0006763507662441243,0.007220286542347829,0.001173534609815352,1.7008751188256076e-05,0.00032815936983581563,-0.0010029910757762208,0.0007335740386701807,0.0009628881693209542,0.0005303557005349712,0.00019560808768013954,1.6895334257744672e-05,0.006017587810055029,1.5516054184588687e-06,2.163708059354703e-05,-9.116065813400814e-05,0.00041301205021868585,-0.009081776566366237,-0.00019805554163200716,0.0004980361303159951,-0.0005319423865959811,0.002244769448486306,0.0,8.499099105700278e-06,0.00034199110071930403,0.000482554098444371,0.0001261415845600194,0.0003040313767598957,0.000383940424917734,-0.00033554181732875027,0.019165606921422305,6.465288748840265e-05,-0.0006526439167928985,-0.01894939122769439,-3.445661962525701e-05,-3.545300928872826e-05,-0.00021332705953369622,0.000965820899345544,-0.01693561951054517,0.0001662003293055757,-0.00013185276212937104,-3.1667977418465914e-05,-0.0005754870973956784,0.00011396374379795149,0.0003787503931042671,-0.0006491328737891783,-0.004041766392116532,-0.0002839107155011178,0.00218309875709698,0.00013231199425980814,0.00041346457020782556,0.00027456764579766873,-0.004818812499038088,0.0007107733932176796,6.991945816204095e-05,-0.00015577458739800693,-8.387431390186586e-05,-0.00022098317639910662,0.035905245434687684,0.0007248398517200795,0.00010976457593251231,0.0004806021618074959,0.0015832572890194646,-0.0004469799087603439,-0.00012163563732952196,0.0001883191128055919,1.818065208635965e-05,-0.0020192551686498655,-0.003882198500957115,-0.0010042816473034531,-0.00021907350712800443,0.0005023108302071485,-0.001833062914198292,-0.006796743248773932,-0.0004424996150760743,0.0010604076288803965,-0.0013221271702317178,0.0004290941830689016,-0.004002837842106331,4.9701058841548344e-05,-0.00019605689067738765,0.00025860293369957054,-0.0036892883871369434,1.8857095020941178e-05,-0.00010484668862626955,-0.006271267130465325,-7.3870063713616256e-06,0.00031247086790283214
MAZ,-0.00023334452111314075,0.0031927738746391206,-6.355620772854017e-06,2.977885795140017e-05,-0.0010438714607845516,0.000552985615789474,-0.001209904822826325,-0.00011972248186653714,-0.0014871996762613707,-0.0009801619871866547,0.0022496010214930243,-7.502210707102097e-05,0.0012080726810936404,0.0004342497563470211,-0.005031698440269996,-0.018774964530197613,-0.0006754635868715182,0.008219317057153945,0.0006703758167194592,0.0007684750796156871,0.0009171184502834302,-0.00011732928571060614,0.000742578667399773,-0.001796639381267393,-0.0009417320847341412,-0.0004715326661647844,0.00036947197634903055,0.01505624679451249,-0.006367177145146608,-0.00017520766214060507,0.001920093175171857,0.002030436588649682,0.017855199088696354,0.0006582342806341554,6.962124966695565e-05,-0.0005644250887106031,0.018146832218815072,-0.00012317880227376223,0.0,0.0015655502573964535,0.0009278903539466063,0.0011092977148669046,0.0007803369478532568,-0.0004669948434786345,0.00016382067488486394,0.02099008957294417,0.016218991457880298,0.0014340477170819406,0.003090594945566068,0.00048694823181248963,0.0017552693598546466,-3.696604291255787e-05,0.0003592189744645055,0.017750619085269755,-8.937059618537627e-05,6.796496305215303e-05,-0.002573712681437416,0.00020864179229223003,0.0009429394879105569,0.0005256248883935146,0.02367708378232831,0.028558886202825522,0.0003489657348149994,0.0009995716600245546,5.003542759095364e-05,0.00012792554883352169,-0.00012196095452152202,0.020128401858732433,0.0002005360801139279,0.0009593988614017677,0.00016118174645498903,0.00038831913978966523,0.0013162856654062984,0.00747134147944652,-0.0015968195538742652,0.00011258077849958374,0.0008302053309550152,0.000731737391204228,0.0008998160367206475,-5.779706056827846e-05,-0.001464349320692117,-0.0001223304813069754,-0.001036796776151466,-0.008892797533427699,0.0021155383840655703,-0.0002918073078496119,0.0009981894422393378,0.005953493496234379,0.00018427292057508884,0.0005062447374290869,-0.0004103378932227029,0.0024464708343403395,0.0010782586313716968,0.01007338795068684,0.0004248446852619944,2.894066384608189e-05,0.0003704409492817845,0.006881206605482445,0.0017892611279475615,0.002926664774807674,-0.006401511279605417,0.00021677869093086373,0.001349442102357011
MCM4,7.904399021272758e-05,0.0026462347117685745,0.0003186044801764334,0.0010445778730218882,6.773503818207264e-05,0.00042329499993827075,-0.0037837860051066203,-0.0008174018955067386,-0.0012065271917568801,-4.6880367246123186e-05,0.0015706954970036444,-3.926959498492628e-05,0.00013622368935614323,0.00014094658659924257,0.0013022299268299771,-0.011799713076775875,-5.203615426634019e-05,0.01029142763752343,0.0006505843862053652,2.7907360470868065e-05,0.0006237930767725068,-5.928951969461559e-05,-0.00010226697869879386,-0.00094425174640552,-7.688841528274332e-05,-0.0005678182879989682,0.0006121880227836748,0.027716217410930628,-0.009111490156559907,-0.0003340159066297857,0.0005369927132307317,0.0013875849878797364,-0.004380107045092744,0.0009968446047046431,0.00020949105005886882,-0.0007747360692801913,6.0193235008269014e-05,0.000156640886568799,0.0015260150829255073,0.0,0.00021243948368667077,9.442883390767882e-05,0.0008993048837102877,-9.954502814685465e-05,8.555160774167976e-05,0.024312295952419342,-0.0003560952722335969,0.0004092147451180556,0.010880447257561168,0.0002356634124026492,0.0010558867470576833,-7.009682867939103e-05,0.0012930735065717874,0.018306563150351965,-0.00035686268170090357,3.065456386865729e-05,0.012145566796048408,1.7078412529717868e-06,0.0007769021514151819,0.000214772839535235,0.025537235046573386,0.029030822608941763,0.00013073121660792876,4.5538060198422714e-05,0.00032385536614356133,0.00027481736128363203,-0.00042212564761873243,0.01155271959347326,-0.00012629562665904238,8.860185548106632e-06,-0.00012370379498484487,0.00015444804849223923,0.0004142984647374521,0.014260090544436445,-0.003175342010396664,3.0260320222777983e-05,7.21080757716624e-05,0.0008287669416199771,0.00035105144110861216,-8.8037583794344e-06,-0.00029932424935395725,-2.8610481021800783e-05,0.004465044900999976,0.004686853288926127,0.0012880275031912976,-0.0003000402624793353,0.000418326220436352,0.005983520747478837,-0.008699885323843911,0.000304367378975269,-0.0006507878597843016,0.001961239577477884,0.0010902176815785743,-0.0006854705158213482,-5.794480397860915e-05,-8.410686100362712e-05,0.00035552207922014183,-0.0023474598486633975,0.0008652815033663765,-2.765538048902059e-05,-0.005030846913073413,0.00010646949533925617,0.001406925390764715
