,ARID4B,CEBPZ,CENPK,CHAF1A,CHD7,CHURC1,CITED2,CRABP2,CTNNB1,DDB2,DNAJC2,DNMT1,DNMT3A,EIF5B,ETS2,ETV4,ETV5,FOXH1,FXR1,GTF3A,GTF3C5,HDAC1,HES6,HMGB2,HMGN3,HNRNPR,HTATIP2,ID1,ID3,ILF3,IRX2,JADE1,JARID2,JMJD1C,KAT7,KDM5B,LIN28A,MAF1,MAZ,MCM4,MCM7,MED1,MIS18BP1,MKI67,MPLKIP,MYC,MYCN,NAA15,NANOG,NAP1L4,NIFK,NONO,NR2F6,NR5A2,PAPOLA,PAXBP1,PDLIM1,PHF3,PLK1,PNRC2,POU5F1,PRDM14,PRPF4B,PTTG1,RAD51,RBCK1,RSF1,RUNX1T1,SALL2,SALL4,SKIL,SNW1,SOX15,SOX2,SOX3,TADA3,TARDBP,TCEA1,TCF3,TCF7L1,TGIF1,TOP1,TRIM24,TRIM25,TRIM27,TSC22D1,UBTF,UTF1,VENTX,YTHDC1,ZFP36L1,ZFP36L2,ZIC2,ZIC3,ZNF22,ZNF24,ZNF326,ZNF398,ZNF593,ZNF649,ZNF90,ZNHIT3,ZSCAN10
DNAJC2,1.0,0.00262042340430181,0.8699033291051204,1.0,0.05976361770139062,0.5747228403210325,0.889146870073868,1.0,0.034255716519475975,0.2430212537713899,1.0,0.9596581608357739,0.2690385954979668,1.0,0.8622621133835471,0.027898840160462117,0.512505091790523,0.14173501608513814,1.0,0.11395973135973937,1.0,0.8949987946792224,0.41052275071080674,0.005985378420199203,0.4863217773160364,0.014831938792004824,0.8974968712825944,0.6845381183835131,0.37212304534335905,0.5607539880510113,0.018291942109649767,0.4778587195714875,1.0,0.39899282820380566,1.0,0.03715027101059603,1.0,0.8859366685819835,0.023297176742981266,0.050245812401086984,0.03546938314883601,0.1273947474370308,0.2456388332965633,0.05413565437406699,1.0,1.311883352241397e-08,0.47512206256768624,0.42154918164957755,0.8906130236400287,0.3576529930042693,0.07069899645410962,0.2923052790915737,0.7164964791149282,0.04223976215751443,1.0,0.09244869986480102,1.0,1.0,1.0,1.0,5.394421763611101e-08,0.0012177061193355482,1.0,1.0,0.5498213171828321,1.0,0.13978921310383347,0.0011817494487400201,1.0,0.4985348918953125,1.0,1.0,0.09971075527355597,0.6671739180717815,1.0,1.0,0.9968412802089257,0.30168184947492654,0.17692658752242443,0.32684697023227727,0.02148020664649139,0.07224675236087803,1.0,1.0,0.011499612801146586,0.5495081807342487,1.0,0.00022373328063616537,0.6939793403846973,0.5163140198355989,0.08738645824818785,0.0010913370337467438,0.4059966322068396,0.22471926311400314,0.4102120530924754,0.9623770576743814,1.0,0.37951481802647524,0.015727265836358927,0.8467021831747155,0.6921446537637891,1.0,0.05179542149132605
DNMT1,0.2990690811482666,1.0,0.9823904527909021,1.0,1.0,0.808422678106054,1.0,0.989835609916385,1.0,0.025937526088806357,1.0,1.0,1.0,0.3654286342023708,0.09096232056756362,1.0,0.03489566944811542,0.44383917184167426,1.0,0.9224926059963202,1.0,0.5396878700582637,1.0,1.0,0.731341119470989,1.0,0.5173124143037932,0.6263459918631841,0.4937595321071243,1.0,0.5873131402506815,0.6820540678691906,0.9303695647636967,1.0,0.5087770815120286,1.0,0.8468445235012514,0.9324111645393317,1.0,1.0,0.44942306617627886,1.0,0.12350707739559474,1.0,0.9939881289617826,0.25568506456998646,0.044978011508498825,0.9741107656339125,0.009570520031101048,0.9575107643316234,1.0,0.5530202406614493,0.7590397998478045,0.8507042062391211,1.0,1.0,0.5313263176468971,0.7995318476525859,1.0,1.0,0.548751272498185,1.0,0.7742932907320139,0.9094518194780218,0.7359571155548719,1.0,0.6886945799887103,0.9873777162484604,0.39391268938598756,1.0,0.7408596311492928,0.9990580882155148,0.9917696671486333,1.0,0.19045670089349317,1.0,0.6253591806611716,0.9735009528085162,0.9899392173757402,0.00941522494492401,1.0,1.0,0.10191030298746594,1.0,1.0,1.0,0.30209452526771907,1.0,0.51125307540283,1.0,1.0,0.6365379562362404,1.0,0.11378144925421652,0.5318592134270305,1.0,1.0,0.7365909277335496,1.0,0.00881812484330029,0.7743204425137733,0.9735009528085162,1.0
DNMT3A,0.8387631623976144,0.07663944487999239,0.9583204964970573,1.0,2.644843339920692e-07,1.0,1.0,0.5581494661643391,0.0018076027322381943,0.7144619718373392,0.30883836929004793,1.0,1.0,0.7431844270455684,0.009316263937449575,0.5027326630226635,1.0,1.0,1.0,0.9343671459155458,1.0,1.0,1.0,9.630657799716308e-05,1.0,0.11528567323196114,1.0,0.6501766759036429,0.4304680891222904,0.46932016969925394,0.010019106054634186,0.060043995311279075,0.3309309430256408,1.0,0.31264999558643686,0.9814974075916395,0.18637887766689476,1.0,0.290321057369709,0.8509537719597242,0.9915687318015772,0.44824539567851546,1.0,0.3319795091717727,1.0,1.0,0.5901224266743403,0.36424921203735516,0.335915003638692,1.0,0.24777758993739366,1.0,1.0,0.964433524477141,1.0,0.7790100166752681,1.0,1.0,0.2395413322530067,0.7642670809752234,0.02463092167062152,2.193807460497069e-08,1.0,1.0,0.9964978357245965,0.3222258213033134,1.0,0.0025162908515987585,0.9396787580867433,0.06087371906636009,0.0020307196442119592,1.0,2.2232539286303493e-06,1.0,1.0,0.7269699929056702,0.5385544704179202,0.902827389302636,0.22540567387650465,0.8336230380303039,0.005293965207208204,0.05677144926173861,1.0,0.6610594328185738,0.26293792728636123,0.7763755855904736,1.0,8.268592474732825e-11,0.47559461385714014,0.3432459863381387,0.12432250054057023,0.15859504248124517,1.0,0.5091822084219323,0.9446212400718985,0.28843403673300916,0.6020491037410599,0.08116739501975853,0.067807227544019,0.15851869526913728,0.7060136813741791,1.0,0.14503431969067576
EIF5B,0.6965298231007133,1.0,0.8682212468190919,1.0,1.0,0.8680407808454309,0.4084880107468535,0.2965271300188151,1.0,0.6174141751298591,1.0,0.8962287550881379,0.9996042024372991,1.0,1.0,0.7805910064173267,0.335915003638692,0.36518936506161503,1.0,0.311993189206421,0.8606375016332615,0.8507042062391211,0.39953624150629097,1.0,1.0,0.9590789525121913,0.595800658920767,0.8486034284260703,0.5985288316480719,0.886689049491624,1.0,1.0,0.19032130000467776,1.0,1.0,1.0,0.5757017653433427,0.9449113660735524,0.7593809252444176,1.0,0.08542988155238072,1.0,0.5521837758955167,1.0,0.37526403300032796,0.9632009947182059,0.22633081861839896,0.743121744710017,0.8140169994586708,0.3310881465476733,0.22487057703824265,1.0,0.9396787580867433,0.9694311444603685,0.9564231822818283,1.0,0.7027039238652399,0.7054261132210672,1.0,0.9547734625749645,0.020434118617957797,0.9907518348330443,0.07566286018638589,0.9852503704679935,1.0,0.8455579867793382,0.859599311845348,0.8858198922029443,0.7511424029115668,0.8934514330706221,0.8209657417007857,1.0,0.3928634318482696,0.8672388481680657,0.369126716929802,1.0,0.9304847613071812,1.0,1.0,0.9482720784572379,0.6382874913697665,1.0,1.0,0.36985976104126866,0.7163083900227556,0.9443893336555392,0.45081193404458236,0.9387276043180748,0.13382542492872956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8387631623976144,1.0,1.0,0.7440430163563486,1.0,0.886689049491624,1.0
ETS2,0.832274702554038,0.3793150274529468,0.893962628732398,5.018131280560992e-05,0.8706434582930569,1.0,0.3700655380892345,1.0,0.8869722631112448,0.49335116920264704,0.4692446641976837,1.0,0.5802195957228609,0.867384178680735,1.0,1.0,0.9023381496170285,2.0421695686760287e-19,0.6621081240764025,0.7205385423674117,0.5327675295950879,0.16145233029984352,0.9476549379992747,0.5633482362197784,1.0,1.0,1.0,0.7783713029021248,0.9430510483578634,1.0,1.0,1.0,0.018239353288061935,0.030893415600832117,0.04589462149409844,0.39324261257762116,0.032861681477972644,0.06731128430128634,0.9779588040039854,0.37199107501468753,1.0,0.11667152615867206,0.5137110015082156,0.8129426802460825,1.0,0.7500054743319838,0.9914381663558897,0.968674567484717,1.0,1.0,0.18840778416742965,0.9555749227954574,0.2748242324346188,0.5874092139444109,0.8606375016332615,0.9439151040610537,1.0,0.601984865684985,0.9787038745369376,1.0,0.8413291699617187,0.8343709452656438,0.7641064584849212,0.46932016969925394,1.0,0.8140169994586708,1.0,0.6207738392801193,0.1871483772762804,0.30232945714756637,0.6003850053047189,1.0,0.9556668953528051,8.81563555204061e-05,1.0,0.6275214699267109,0.06188098167290148,2.1013011739365546e-07,0.8715221444556589,1.0,0.43755720417546995,0.005595872418389005,0.6260201427516451,0.7044834130543758,0.9998798557136662,0.08726983706096016,0.6544663603819149,0.28710727911110057,0.2557225026746989,1.0,0.41791965554879223,0.7427766524583918,0.07928194668926768,0.06629963126816014,0.029276632277634267,0.3421385183013323,0.7082627050639213,0.09258379265273307,0.044375063206335816,0.9653161977956523,1.0,0.45970254491660584,0.2257279343260289
ETV4,0.44792875688050754,1.6581454604376164e-22,0.3541594220716664,1.0,0.00021336145913587954,1.0,0.0006494468351238758,0.9343671459155458,1.1698560987340116e-09,0.06596920726236537,0.008632304002701855,1.0,0.0001858306402374054,1.0,0.017143288728383856,1.0,0.05539081508841548,0.44811866013003115,1.0,0.26690441953880617,0.6173620797432734,0.8397604851969084,0.3951457568943609,6.766917767094213e-16,0.006171354057754541,1.5038085500860362e-13,0.671159584312363,0.6808771092869077,1.576451041398847e-05,0.009290696292997372,0.00512525898090493,3.0944428953202315e-15,0.032947851421955845,0.14916996466463298,1.3108759069313599e-20,0.49527661187148325,0.7279110957906761,0.5402522563795141,0.12086577903296879,0.2651618762199011,0.03746839888181298,0.11607291297448527,1.0,0.018453742692494158,0.5008481621546885,0.9379486594340065,0.29770713129964305,0.827108743912074,0.15955579989249039,0.024440950655430227,0.009988260947946671,0.11046142483686323,0.011879718654915957,0.3354080066426243,1.0,0.5814087519667703,0.26083141736955245,0.13798803668297766,0.29874022777247633,0.11715642186278034,1.4213041295227768e-06,4.294659445947244e-16,0.061275678938611196,0.2806511493930098,0.0835931735618726,0.6331510287586697,0.7224821056554278,3.687439828979776e-10,0.3730494929333322,0.28669226491799643,7.863731071624006e-21,1.0,5.0149998896311354e-06,3.0522249019805315e-16,0.04760889076590273,0.4541248642515638,0.16617231405367647,4.472392235935227e-06,1.0,1.0,4.1373787039281686e-11,4.7742806084151086e-05,0.30404744490122687,0.06019472079702915,0.9612051918276284,0.002025307982354691,0.6927458670535007,1.0292463682057606e-29,0.7440430163563486,1.0,0.013956141139834635,0.026980340114328868,0.1273455453504206,0.9899392173757402,0.7323805764508611,0.010568411503446439,0.9182343987327356,0.6645199803320575,0.06023831501790418,0.556027832947289,0.18649966145717595,0.41148761981237003,2.3343032148000057e-07
ETV5,0.03041481605386803,0.44792875688050754,0.9653161977956523,0.9799672559016909,0.19723524614505736,1.0,0.6472072192675433,0.548019932714575,1.0,0.0009333965892711635,0.6053802781971085,0.06434830756265056,1.0,0.5046867259921161,1.0,1.0,1.0,0.9984938050185356,1.0,0.3301871162164215,0.27348891049935314,0.08192218106636921,0.07019496495706475,1.0,0.9897240924516716,0.881248070172448,0.4691795852831308,0.8840281287974135,0.9944267405561615,0.8496767922776269,1.0,0.2177536533946353,0.210397419597876,0.6621081240764025,1.0,0.16269243066582603,0.11897577298039494,0.324484037032189,0.40627714724683306,0.9590789525121913,0.03744585730501082,1.0,0.021059587776332125,1.0,1.0,0.9529712672727813,0.0003201017082683672,0.8290219894869422,0.10712560078199246,1.0,0.4515468471604425,0.21762624120372387,0.8859366685819835,0.23687259612691994,1.0,1.0,0.6499890649777377,0.9197076670203446,1.0,0.9823904527909021,0.05399765744113202,0.39608444031795176,1.0,0.2048063060086587,0.8302339369799592,1.0,0.26105782905377706,0.32497791220246036,0.21867203975351784,1.0,1.0,1.0,1.0,7.463988699941442e-06,0.9724173538734192,0.7123268885021751,0.19746082865409784,0.5231751302585039,1.0,0.7959507209502873,1.0,0.9096352689209689,1.0,0.06666842072099106,1.0,0.6814812920323619,0.17451905583640462,1.0,0.1807603825465613,0.7652961597494496,0.2478520429131929,0.9343671459155458,0.6917610434592133,0.034315423670275104,0.39784340586550077,1.0,0.7725775562026963,0.10037252102929999,0.5778374014961918,0.844941317088669,0.22792449817369986,0.3426266356482524,0.04305009201953003
FOXH1,1.0,6.026366110398523e-40,1.0,0.13416655245377518,6.240695483859023e-16,1.0,8.942934162389161e-45,1.8276153075465446e-06,7.951454389679682e-30,1.0,1.8937546751243525e-12,0.482481702624782,0.009931263885211858,0.401486686388739,2.372912679960934e-06,0.9048688383246036,0.04703932792247735,1.0,1.0,0.007259766984230907,0.4102120530924754,0.2622130475177525,0.9474144458350124,4.0214111880479945e-42,6.323446633466211e-05,2.9386047950373493e-19,0.4638794488258609,0.8143349793791537,2.8822026148071436e-57,0.13680670545883866,1.685199181297448e-10,3.20861714168518e-42,0.45238458032972545,1.249865591899732e-05,1.0305216024241473e-07,0.17464691169945354,0.0034260504154924676,0.6808771092869077,0.00047500651317320026,0.0007036148148179693,0.00022063894144783188,0.0030134497518639466,0.06743896779166063,3.707042083159305e-05,0.9999555228710343,0.0009503925953361223,0.967210051379026,0.007025398432962429,0.489262557568198,0.012973046377862951,5.038279413477053e-07,5.740168718952066e-05,2.451772751860462e-21,1.0,0.007834134549454821,0.02310217782908627,0.8598966550281532,0.7420849838624006,0.12717891845690107,0.004366661950278303,9.777105561256512e-97,1.04269617429378e-73,1.0,0.5514329208854513,0.03424973725925489,0.39225854860700765,0.2796417554630101,7.933530990629242e-23,1.0,0.019821390157147588,1.2517151684777427e-10,1.0,2.218388970555384e-09,1.7315283598733242e-05,1.7242850771886037e-19,0.007794798138240858,0.7107364275163736,3.555928859607229e-05,0.05448339009986544,0.7967938497828414,1.213158949872468e-06,1.0976685273241584e-06,0.6457849622110986,0.08003073860019112,0.006081950484445728,0.02445128441470635,1.0,4.959186748804868e-149,1.0,0.08733604234737603,0.001998577015969703,2.4442702900992508e-21,0.08765984781339466,0.2516073862582303,0.8774714421656107,0.04422622289911495,1.0,1.0,5.165392213542864e-08,0.7839210117518878,0.027626155631588274,1.0,3.8570958681579716e-28
FXR1,0.9852503704679935,1.0,0.3627416135334879,0.7269699929056702,0.011889195343626683,0.9234058435984633,1.0,1.0,0.08616421391147457,0.025010521546833805,1.0,1.0,0.9359063693714862,1.0,4.129792831445134e-05,0.9768917687275068,0.9916411346122822,1.0,1.0,0.6208814174281198,0.0016901687353365709,1.0,0.47552281166307026,0.001360081051560765,0.7480972880391196,0.00648102611056224,1.0,0.016962646307552592,0.696634979336764,0.4349920865025687,1.0,1.0,1.0,1.0,1.0,1.0,0.00014741006170201836,0.12481692069807811,0.9455203245929757,0.44480039359388895,0.28113844476418165,0.37557458110133046,1.0,0.1493179114904161,1.0,0.0580710331532543,0.8238848607410488,1.0,0.24326497258420743,0.16021413461907247,1.0,0.13281903987449298,0.09645020844900505,0.6858961129933788,0.33810728795199807,1.0,0.9739634002753409,1.0,0.5143438325138058,0.015725827287309774,1.0,0.8906713884135153,1.0,0.05364735163185428,1.0,0.6761089507623602,0.29154504609568577,0.4074717514284467,0.001994174899523912,0.4525581228103552,0.025266874271498284,0.548019932714575,0.9623770576743814,0.3507735451185217,0.9808526606792484,0.015922607967159254,0.15832804720544025,0.7044834130543758,1.0,0.9519628579334398,0.45970254491660584,0.08720007866462247,1.0,0.2910447146635146,0.9911491715930376,0.7566796679221391,0.012543729358584828,0.0016503478598324732,1.0,1.0,0.0946380430402655,0.16222347078997806,1.0,0.19076096536143233,0.8108953214145667,1.0,0.8526326069788679,0.017637221104798956,0.8875961045747426,1.0,0.13833190806791298,0.05406507461455253,0.7758027511608152
GTF3A,0.7799447935642168,0.3590140916856761,0.5597809896847177,0.8969515086357577,0.7854914467958285,0.4070034162184101,1.0,1.0,0.315393392871064,0.1285237405665193,0.17578287017490177,0.8858198922029443,0.9683376796055755,0.8426948422252519,1.0,0.6151417976250121,0.588154362750001,0.07794450723169717,1.0,1.0,0.7515005709558593,0.020431014846167488,0.18780527369657848,0.42411317288432426,0.7330533267550204,0.9500555218076095,1.0,0.6819484750052046,1.0,0.5374716804060821,0.9443893336555392,1.0,0.19220837871839863,0.8906713884135153,1.0,0.5286577284304598,0.627365256381214,0.7054261132210672,0.30182592653615,0.817104978798147,0.02794270394262619,0.616391645064554,0.34313858980778755,0.6940904873402252,0.8373906589148129,0.08196718800356018,0.058697450007495815,0.2049040338528342,0.5086078035737325,1.0,0.1339105611797019,0.886689049491624,1.0,0.09106494440034231,0.9607431476873901,0.36235460273470166,0.3156101556931152,1.0,0.8534568812663185,1.0,0.016368623521938876,0.15102999094316108,0.6494906686750297,0.9392091068757139,1.0,0.8080075830627776,0.6918902527859595,0.3634837013498167,1.0,0.9914381663558897,1.0,1.0,0.8849106824506268,0.7619208535551255,1.0,1.0,1.0,0.7455822450361805,0.9701087811891383,0.8812457288249423,0.31955676328645544,0.8623014537681428,0.925637021672818,0.29093497092281456,0.05223205718089717,0.9915687318015772,1.0,0.34313858980778755,1.0,0.9491740016300316,0.8648643452283269,0.2837747913379338,1.0,0.32411652966384935,0.47628463455228026,0.9596581608357739,0.29770713129964305,0.31493148215990274,0.23694214077701659,0.7297191238964635,0.44316644527060883,1.0,0.4074717514284467
GTF3C5,0.3432459863381387,0.19785107930276616,0.28302018894506514,0.8336707890624435,0.10743583608682244,0.9013614165609126,0.3771756882973541,0.3621665985866333,1.0,0.24722504213802912,1.0,0.9756684608190991,1.0,0.04852808498690737,1.0,0.77308831496554,0.2090189164976795,0.04009502443665754,0.0008779033038588228,0.9362187650048478,1.0,0.9265182338755213,0.5190378662633137,0.09613873016053372,0.1802812507001594,0.3420803956536381,0.8217190404168524,0.013956141139834635,0.344554972290028,0.531223154128527,0.7449123644961029,0.13894692010035906,0.1608992270556218,1.0,1.0,1.0,0.2890252003495006,0.1802420836562356,0.2257279343260289,0.018946121859727463,0.008063660896759382,0.02258683653582039,0.5507096576864559,0.02392677767564868,0.8408220001476745,0.0010129877982759587,0.1911356769682582,0.9759024773807239,0.5307311070100291,0.07409957434035809,0.9443893336555392,0.9867971228098128,0.24221065330334415,1.0,0.5490999675290179,0.827108743912074,1.0,0.8586871518185487,0.0021745926451340533,0.002613624875549845,0.044987940030570835,1.0,0.8089885988367895,0.0004778290133136521,1.0,0.8932953695274416,0.3174414863404896,1.0,0.1596812976553413,0.29593739664084734,1.0,0.05654137149849748,1.0,0.24208317230192436,0.4018462028963229,0.8660030373242261,1.0,1.0,0.5316811687897117,1.0,0.3594790556955669,0.020623081024939274,0.5849489542672077,0.20739392911044607,0.8623812152667734,1.0,0.022621955259622302,0.9911491715930376,0.08726983706096016,1.0,0.023990327981034072,0.1847521910513881,0.20428432849068068,0.8858198922029443,0.9514907591457755,1.0,0.696634979336764,0.691182077519123,1.0,0.5820308269629583,0.9886703665777109,0.43151065202328104,1.0
HDAC1,0.7618724481163494,0.9999555228710343,0.21680560610559563,0.9226975847934309,0.11391424356492617,1.0,0.5627916790837281,0.42686022923375827,0.781359315051956,0.018123788058599974,0.7252175925130354,0.7777103369107649,0.7531876194465041,0.9943580985263626,1.0,0.04734152832001446,0.07307868224831945,0.2026232244088732,1.0,0.00598460092884939,1.0,1.0,0.21028375367945057,1.0,1.0,1.0,0.9039225406658472,0.2837747913379338,0.37912961567977205,0.929682711364385,1.0,1.0,1.0,0.5779260592753762,1.0,0.49527661187148325,1.0,0.007069476288392868,1.0,1.0,0.01683092394837997,0.9907399480838056,0.07673469549855556,1.0,0.9022829068447209,1.0,0.004450218567709961,0.889146870073868,0.7233186240109675,0.7427793290359469,0.4402754454433275,0.5045415682333938,0.41744026931772044,0.05862828155975899,1.0,0.9735009528085162,0.44620058402568824,0.31218669959906326,1.0,0.797515732344592,0.2030300991553983,0.8534568812663185,1.0,0.047046149756232794,0.9013614165609126,0.9538420596115683,1.0,0.11815623823650286,0.5448389873865882,1.0,0.36243555375408326,1.0,0.38896712674413,0.03093914543808373,1.0,1.0,1.0,0.03986285860861397,0.1249718953429366,1.0,1.0,1.0,0.9912851832443695,0.8001696169870293,1.0,0.33683458546181266,1.0,1.0,0.20260421208161478,1.0,0.24054425901192053,1.0,2.8587417331138908e-05,0.6164227590363327,0.1909648394008998,0.05403930875264744,1.0,0.4781442316291031,0.17398898682160618,0.6047520765248542,0.11654669321776993,1.0,0.23115766442053876
HES6,0.461766034902197,1.0,0.43125339390092005,0.5213689077362532,0.06794373684344955,0.8621173772327778,1.0,0.37507740200527756,1.0,0.00847166130157156,1.0,1.0,1.0,0.9616175238780215,1.0,0.7966437971902669,0.2365185012871258,0.9915289128934087,1.0,1.0,0.4496937161421819,0.4291537033031198,1.0,1.0,1.0,0.9261781463968518,0.05648808578362129,0.08369947695457604,0.001036725353984783,1.0,1.0,1.0,0.24772677985296226,0.04277755227609594,1.0,0.4586540831341719,0.17180248654950336,0.5112833821556442,0.5327734257385808,0.899536634499469,0.44792875688050754,0.30158175741019266,0.6749675343591529,1.0,1.0,0.0013928638544269786,6.760754256488074e-05,1.0,0.8949987946792224,0.4058157861673994,0.37746604211350177,1.0,1.0,0.6016306654395916,0.020495312101766527,1.0,0.008619861779723504,1.0,1.0,0.8850031236520861,0.7427793290359469,0.8906713884135153,0.9757123040265012,5.428023959241348e-05,1.0,1.0,0.3380238460208593,0.01909564344112998,0.39562303083957234,1.0,0.08829671180165645,1.0,0.28903440811228626,0.003746550517228154,0.991744362610985,1.0,0.5356866158609566,0.06435029700664863,0.557712653045452,0.9964978357245965,1.0,0.33786705616393986,1.0,0.7324419828927741,1.0,0.5719378890911094,0.019730536147244876,0.3148068567673215,1.0,1.0,1.0,0.0774723751999368,0.4572347767013301,1.0,0.09241350437936058,1.0,0.979983876856401,0.5596858989249549,1.0,0.44893326223586744,0.8230659263282037,0.6534853479624899,0.9315304468964536
HMGB2,0.9134023617332419,4.651357341967821e-10,0.7913699724819366,1.0,7.873649415145395e-26,0.9851410878536268,0.14586958806935243,0.0007318441619216371,1.1267996399700037e-19,0.22584045828035684,0.0008708538401124396,1.0,5.657314540436326e-06,1.0,0.25239547421853403,1.0,1.0,0.9756684608190991,0.07177135551721923,0.12717891845690107,0.48897173303872193,1.0,1.0,1.0,0.2303589875550553,6.025994969130597e-30,0.829787788147005,0.09618572849274287,5.981929550928935e-10,1.937184614297566e-06,2.073877871727335e-12,8.166177043747099e-08,0.6739074677855136,1.0,0.0821479861584917,0.20134684368334566,0.36688324770298464,1.0,0.1272343098734755,0.2257279343260289,0.1409956368742429,0.6032054363299064,1.0,0.05865040183895251,1.0,0.0005495784914300236,0.2257279343260289,0.42816162690819953,1.2847506471076108e-05,0.007695097098305234,0.019052898642665385,0.027477521513813555,1.0,0.21594567574594742,0.9130447767993832,0.0035633693683939653,1.0,0.7045907190874815,0.8521478656753086,0.0025053593129071936,0.0004377302343433489,1.8175498615833573e-47,0.21917127335703207,0.4501689388919924,0.37615638049922745,0.12198158963331664,0.4334943114381318,1.4623732588456702e-46,0.12211882662209206,0.8399015898992163,1.3826137179912179e-10,0.5726824612054051,2.9906326066387234e-27,0.0008822045464077137,0.15126899774538707,0.14675307334957402,1.0,0.6758921629884186,0.2935046244727685,0.1550999609384558,1.4802161632708133e-30,4.5239649538266285e-07,1.0,0.5939881234542579,0.1645765991950857,0.07326125630960897,0.7269009495760974,5.157046460365904e-97,0.23439299023571025,1.0,1.4573356653198753e-15,8.202690024981255e-12,0.03227471612122259,0.04651090080234715,1.0,0.017018975710125242,0.7164482155904051,1.0,1.8321513713929624e-11,1.0,1.0,0.13569754318321858,7.521216345668729e-07
HMGN3,0.8089507985159783,1.0,1.0,1.0,1.0,1.0,0.18894917599824693,0.09104882088516868,0.9430510483578634,0.05624864851972654,0.3168588790669158,0.33924893841902726,0.6671739180717815,1.0,0.37980560077525743,0.9315304468964536,1.0,0.6171076242669047,0.9334466561096137,0.8507042062391211,0.0043303168145328065,1.0,0.9048437784984708,0.4231288641979727,1.0,0.002842979530426879,0.15364618771551355,0.04775278139970908,0.7212296853934371,0.2521742115991662,0.07088784953367405,1.0,0.7669719036183447,1.0,0.26667028770640044,1.0,0.07705883757925303,1.0,0.5096555130796838,1.0,0.951508706255211,0.8086357099983686,0.5488008626548765,0.7924128576399705,1.0,0.03289037442321991,0.13416655245377518,0.908884348582877,0.06791143993240831,0.49601479955978983,0.18446736783447584,0.6808771092869077,0.549823478474545,0.18064543823607732,0.8677032217150008,0.26690441953880617,0.8196904484995773,1.0,1.0,0.9958096872207451,2.7078003587504988e-18,0.03432202766276936,0.6977197276360259,1.0,1.0,1.0,0.8094434926759296,1.0,0.9219681607955584,0.4937595321071243,0.05794786615699271,0.3206796433504852,0.04488309766503724,0.000994338085292912,0.16844008691709414,1.0,1.0,0.6026305854794015,0.24208317230192436,1.0,0.0031197659904145937,0.5985288316480719,1.0,1.0,0.3629082862921173,0.14866753193244045,0.8749317910793049,0.10892649967376034,0.529054496063388,0.1222785652281754,1.0,0.886689049491624,0.002510381510827323,0.0032564768481192015,0.5245993775040231,0.8022495756742212,0.8270417162277416,0.36841813031929066,0.32514160689184957,0.4084880107468535,0.9590789525121913,0.5033504037859421,1.0
HNRNPR,0.861213883107335,5.2635300345243015e-11,1.0,0.0034206130328081146,1.0569185423586659e-07,0.1288832659924733,0.03834438161053549,4.822216648514305e-05,1.979539514573353e-12,0.06250788225595674,0.0031520051205997115,0.9307125419457754,0.032143686905488036,1.0,0.9915289128934087,0.46606089258882516,0.5836942737112677,0.002300641145020372,0.14083325735662172,0.6079097511722067,1.0,1.0,0.9852503704679935,1.2061929188235298e-37,0.0041042461096966,1.0,0.11946820084741835,0.7652961597494496,0.003781919196444854,0.000133631094955546,0.06484319908336483,2.773184798244511e-06,0.8262587979242738,1.0,0.005293965207208204,0.5766356839338962,6.256049680064485e-05,1.0,0.26902182666468305,0.3929599968308168,0.810524727867437,0.9252277003115337,0.9968558085712511,0.029754439308255717,0.9843116310188108,2.4682260510915515e-05,0.012085741860619469,1.0,0.10668181202648114,5.696657169895082e-08,1.0,7.30862113920618e-05,1.0,0.24123556884393565,1.0,0.03939566644686401,1.0,0.01898161970054953,1.0,0.007695097098305234,0.8336880063983296,1.5728262737727126e-34,0.14691162451065923,0.039176899068641476,0.20494915960929186,0.2718954297737941,0.02584318328794434,3.0151931158506083e-18,0.018453742692494158,1.0,0.00011023781896973497,0.711427610049538,8.18698199444032e-22,0.0016740196705156733,9.98757612493632e-05,0.017849571298922094,1.0,0.6518175999770126,1.0,0.0023739088886003358,8.117677830348399e-24,0.00027068249563705614,0.03389625116453961,0.8160688633215539,0.6985470420150877,0.2830086664733347,0.09310543029693576,1.466933682782947e-33,0.39672667396740924,0.9404053259371282,0.005577130234210117,4.445304671751964e-12,0.8974968712825944,0.936712784397415,0.48312367190337596,0.14462538904536135,0.8921733049139423,0.0016647936952927966,0.26781541941452286,1.0,0.9968412802089257,0.07070049046553008,3.1024468591787805e-07
